id,owner,created,modified,title,type,description,tags,snippet,categories,accessInformation,licenseInfo,culture,url,access,license,source,extent,industries
"096c17e44fb945558e5f27c64fa2699f","baltimore_city","Wed, 23 Jun 2021 13:22:19 GMT","Wed, 23 Jun 2021 13:22:50 GMT","Police Department - Baltimore, Maryland Incident Report 6/23/2021","PDF","This document contains police department incident report citywide in the city of Baltimore.","Public Safety,Department,Police,Incident","This document contains police department incident report citywide in the city of Baltimore.","","","",,,"public","none","Baltimore City","-8539852.472304652,4758925.557563297,-8518445.734225107,4770635.271085186",""
"34f436a468ef437babb0642f8700a9e3","baltimore_city","Thu, 22 Feb 2024 23:06:48 GMT","Wed, 26 Jun 2024 21:59:22 GMT","311 Customer Service Requests 2018","Feature Service","This dataset represents the 311 call for service requests for the 2018 calendar year which includes service request types and status.","311,Call,Customer Service,2018","This dataset represents the 311 call for service requests for the 2018 calendar year which includes service request types and status.","","","","en-us","https://services1.arcgis.com/UWYHeuuJISiGmgXx/ArcGIS/rest/services/311_Customer_Service_Requests_Yearly/FeatureServer/4","public","none","Baltimore City","-76.99999999999993,39.00000000000006,-75.99999999999993,40.00000000000006",""
"480a70645040456b913db961fe2ed2ca","baltimore_city","Fri, 30 Jun 2023 17:46:43 GMT","Fri, 30 Jun 2023 17:49:18 GMT","Stream Impact Sampling and Ammonia Screening","Feature Service","This dataset represents the monitoring for the water quality of the streams and Harbor in the City of Baltimore. The Environmental Compliance and Laboratory Services Division of the Bureau of Water and Wastewater is responsible for monitoring the quality of the streams and Harbor in the City of Baltimore. The purpose of this program is to evaluate the quality of our surface waters for any long-term trends and determine any capital investment programs or operational programs to implement. The results may be affected by a variety of factors: precipitation, land use changes, and human behavior. For more information:http://cleanwaterbaltimore.org/","Public Works,Water Quality,Water,Stream,Environment,Screening,Ammonia","Stream Impact Sampling and Ammonia Screening","","","","en-us","https://services1.arcgis.com/UWYHeuuJISiGmgXx/arcgis/rest/services/Stream_Impact_Sampling_and_Ammonia_Screening1/FeatureServer","public","none","Baltimore City","",""
"5203583e83cb4265b37e5ef7e406259c","baltimore_city","Tue, 18 May 2021 19:14:24 GMT","Tue, 29 Mar 2022 14:38:39 GMT","Police Department - Baltimore, Maryland Incident Report  5/18/2021","PDF","Police Department - Baltimore, Maryland Incident Report 05/18/2021","Police,Department,Public Safety,Incident","","","","",,,"public","none","Baltimore City","-8539852.472304652,4758925.557563297,-8518445.734225107,4770635.271085186",""
"52bd1e5d76f545a2b70f0cdf3c321232","baltimore_city","Wed, 05 Jun 2024 22:30:43 GMT","Wed, 05 Jun 2024 22:30:43 GMT","Police Department -Baltimore, Maryland Incident Report Week Ending 05/25/2024","PDF","","Police","This document contains citywide crime incident reports from the Baltimore Police Department for the City of Baltimore for the week ending 05/25/2024. For any questions related to this data set please contact the Baltimore Police Department","","","",,,"public","none","Baltimore City","-76.71479999996633,39.25959999998263,-76.52249999996634,39.34099999998264",""
"553b6cb8c87242a88db5672546cca6cb","baltimore_city","Wed, 09 Nov 2022 13:59:13 GMT","Wed, 09 Nov 2022 13:59:13 GMT","Police Department -Baltimore, Maryland Incident Report Week Ending 11/05/2022","PDF","","Crime,Incident,Police,Report,Police Department","This document contains citywide crime incident reports from the Baltimore Police Department  for the City of Baltimore for the week ending 11/05/2022. For any questions related to this data set please contact the Baltimore Police Department","","","",,,"public","none","Baltimore City","-76.7147999999715,39.25959999998531,-76.52249999997153,39.340999999985314",""
"49f163640dfc42b481355eff10b87264","jacobfrance","Mon, 30 Mar 2020 13:27:20 GMT","Wed, 14 Jul 2021 16:35:21 GMT","Percent of Population (Over the age of 18) Who are Registered to Vote","Feature Service","The percentage of persons over the age of 18 registered to vote out of all persons 18 years and over. Source: Baltimore City Board of Elections Years Available: 2010, 2012, 2014, 2016, 2018","sustainability, 2010, 2012, 2014, 2016, 2018, city government","The percentage of persons over the age of 18 registered to vote out of all persons 18 years and over.","","Baltimore Neighborhood Indicators Alliance - Jacob France Institute (bniajfi.org)","","en-us","https://services1.arcgis.com/mVFRs7NF4iFitgbY/arcgis/rest/services/Regvote/FeatureServer","public","none","Baltimore Neighborhood Indicators Alliance","-76.71209692528058,39.197164383281496,-76.52895084597277,39.37256605526499",""
"64110b108565433d8da40dd0e422064e","baltimore_city","Wed, 23 Mar 2022 21:29:41 GMT","Tue, 03 Sep 2024 12:46:30 GMT","Real Property Information","Feature Service","This dataset represents real property information within a parcel of land in the City of Baltimore.","Geographic,Housing & Development,Property,Real Property","This dataset represents real property information within a parcel of land in the City of Baltimore.","","","This work is licensed under a Creative Commons Attribution 3.0 Unported License.","english (united states)","https://geodata.baltimorecity.gov/egis/rest/services/CityView/Realproperty_OB/FeatureServer","public","CC-BY-3.0","Baltimore City","-76.712018,39.197203,-76.528951,39.372553",""
"0a0113870537441a8f8261494e843320","jacobfrance","Tue, 18 Feb 2020 17:08:32 GMT","Wed, 14 Jul 2021 16:56:36 GMT","Domestic Violence Calls For Service per 1,000 Residents","Feature Service","The rate of calls to emergency 911 for domestic violence per 1,000 residents in an area. Calls for service are used rather than actual crime incidents since domestic violence can be classified as one of several types of criminal offenses. It is important to also note that not every case of domestic violence is reported and some claims of abuse may be unfounded. Source: Baltimore Police Department Years Available: 2010, 2011, 2012","crime,2010,2011,2012,public safety","The rate of calls to emergency 911 for domestic violence per 1,000 residents in an area. Calls for service are used rather than actual crime incidents since domestic violence can be classified as one of several types of criminal offenses.","","Baltimore Neighborhood Indicators Alliance - Jacob France Institute (bniajfi.org)","","en-us","https://services1.arcgis.com/mVFRs7NF4iFitgbY/arcgis/rest/services/Domvio/FeatureServer","public","none","Baltimore Neighborhood Indicators Alliance","-76.71209692528068,39.197164383596785,-76.52895092488556,39.37256605526499",""
"170e3ee871c642efa7a7aea6577b0057","baltimore_city","Tue, 12 Mar 2024 18:04:02 GMT","Wed, 13 Mar 2024 02:31:14 GMT","Police Department -Baltimore, Maryland Incident Report Week Ending 03/02/2024","PDF","","Police,Public Safety","This document contains citywide crime incident reports from the Baltimore Police Department for the City of Baltimore for the week ending 03/02/2024. For any questions related to this data set please contact the Baltimore Police Department.","","","",,,"public","none","Baltimore City","-76.71479999996633,39.25959999998263,-76.52249999996634,39.34099999998264",""
"0d698ff70cab47d59214ac05ad0aa55f","baltimore_city","Fri, 13 Jan 2023 11:08:53 GMT","Thu, 23 Feb 2023 16:57:09 GMT","Lobbyist Registrations","Feature Service","The information contained within this data set is a result of a Lobbyist meeting at least one of the following criteria listed within Article 8, Subtitle 8 of the Ethics Law of the City of Baltimore. A person engaged in any of the following must register with Ethics Board: • Legislative lobbying: communication with a public servant for the purpose of influencing any legislative action, AND in furtherance of/connection with such communication/activities: Expends $100 or more for gifts, including meals, beverages, or special events on one or more public servants; Incurs any expenses of $500 or more; or • Earns $2,500 or more in compensation. • Executive lobbying: communication with a public servant for the purpose of influencing any executive action, AND in furtherance of/connection with such communications/activities: Expends $100 or more for gifts, including meals, beverages, or special events on one or more public servants. • Grass Roots Lobbying: for purpose of influencing any legislative or executive action, solicits others to communicate with a public servant, AND in furtherance of/connection with such activities: expends $1,000 or more, including expenditures for salaries, contractual employees, postage, telecommunications services, electronic services, advertising, printing, or delivery services. • Executive Order Lobbying: for purpose of influencing regulations or an executive order, communicates with a public servant, AND in furtherance of/connection with such communications/activities: Expends $100 or more for gifts, including meals, beverages, or special events, to 1 or more public servants; Incurs any expenses of $500 or more; or Earns $2,500 or more in compensation. • Procurement Lobbying: for purpose of influencing any procurement contract greater than $50,000, communicates with a public servant, AND in furtherance of/connection with such communications/activities: Expends $100 or more for gifts, including meals, beverages, or special events, to 1 or more public servants; Is compensated for his/her service. *Exception for bona fide salesperson/selling agency who is employed to secure procurement contract. • Business Grant/Loan Lobbying: for purpose of influencing executive action to secure a business grant/loan that exceeds $50,000 communicates with a public servant, AND in furtherance of/connection with such communications/activities: Expends $100 or more for gifts, including meals, beverages, or special events, to 1 or more public servants; Is compensated for his/her service. * Exception for bona fide full-time official/employee of the business entity seeking the grant/loan, OR a person seeking a grant/loan for purpose of relocating/expanding to the City. Separate registration is required for each principal/person on whose behalf the lobbyist is acting. Definitions: Compensation – where lobbying is only part of a person’s employment, means prorated amount based on time devoted to lobbying. Executive Action – any official action/nonaction that is taken by a public servant and that is not “legislative action.” Legislative Action – any official action/nonaction relating to any bill, resolution, nomination, appointment, report, or other matter within the jurisdiction of the City Council; or any bill or resolution presented to the Mayor for approval or veto. Lobby – any act that requires registration under Subtitle 8. Reporting Period – all/any part of January 1 through December 31 of year during which person is registered or required to be registered as a lobbyist.","Lobbyist,Finance","The Ethics Law requires lobbyists to register with the Ethics Board and to file semi-annual activity reports with the Ethics Board. https://cityservices.baltimorecity.gov/lobbyistactivity/lobbyistactivitysearch.aspx","","","","en-us","https://services1.arcgis.com/UWYHeuuJISiGmgXx/ArcGIS/rest/services/Lobbyist/FeatureServer/0","public","none","Baltimore City","",""
"0bceed42ed994e65bec410bdf9c383c8","baltimore_city","Fri, 05 Jan 2024 19:38:20 GMT","Thu, 25 Jul 2024 18:39:58 GMT","Baltimore City Employee Salaries","Feature Service","This dataset includes Baltimore City employee salaries and gross pay from fiscal year 2011 through last fiscal year and includes employees who were employed on June 30 of the last fiscal year. For fiscal years 2020 and prior, data are extracted from the ADP payroll system. For fiscal year 2023, the data are combined from the ADP system and the Workday enterprise resource planning system which now includes payroll. Change Log - Added FY2023 data - Metadata added - Columns renamed to a standard format - Youth workers not employed by City removed - Agency names reformatted with Workday conventions -7/25/24: Added FY2024 data.","Salaries,Salary,City Employee,Wages,City Government","This dataset includes Baltimore City employee salaries and gross pay from fiscal year 2011 through fiscal year 2024 and includes employees who were employed on June 30 of the last fiscal year.

","","","","en-us","https://services1.arcgis.com/UWYHeuuJISiGmgXx/arcgis/rest/services/EmployeeSalaries_1/FeatureServer","public","none","Baltimore City","",""
"fc6560cee0f8468c9f60e673b9fefdeb","baltimore_city","Wed, 05 Jun 2024 22:32:42 GMT","Wed, 05 Jun 2024 22:33:15 GMT","Police Department -Baltimore, Maryland Incident Report Week Ending 06/01/2024 ","PDF","","Police,Public Safety","This document contains citywide crime incident reports from the Baltimore Police Department for the City of Baltimore for the week ending 06/01/2024. For any questions related to this data set please contact the Baltimore Police Department","","","",,,"public","none","Baltimore City","-76.71479999996633,39.25959999998263,-76.52249999996634,39.34099999998264",""
"066792c6383c4bea94c34fd44945d21a","justin.elszasz_baltimore","Fri, 24 Sep 2021 13:49:58 GMT","Fri, 24 Sep 2021 13:50:05 GMT","Data Classification Standard","PDF","","City Government","Data classifications used to categorize datasets in terms of their risk to the organization. Initially released September 2021.","","","","en-us",,"public","none","Baltimore City","",""
"07312fe72b4c494faacbffae19205417","jacobfrance","Tue, 25 May 2021 01:39:10 GMT","Wed, 14 Jul 2021 16:23:56 GMT","Percent of Persons Receiving SNAP","Feature Service","The Supplemental Nutrition Assistance Program (SNAP), formerly known as Food Stamps, helps low-income households buy the food they need for good health. Source: Maryland Department of Human Resources Years Available: 2019","2019, health","The Supplemental Nutrition Assistance Program (SNAP), formerly known as Food Stamps, helps low-income households buy the food they need for good health. ","","The Baltimore Neighborhood Indicators Alliance - Jacob France Institute (bniajfi.org)","","en-us","https://services1.arcgis.com/mVFRs7NF4iFitgbY/arcgis/rest/services/Snap/FeatureServer","public","none","Baltimore Neighborhood Indicators Alliance","-76.71209692528068,39.197164383281496,-76.52895084597277,39.37256605526499",""
"125de11231a644e388043f800f15b409","jacobfrance","Wed, 18 Mar 2020 16:05:28 GMT","Wed, 14 Jul 2021 16:22:44 GMT","Percent of Children (aged 0-6) with Elevated Blood Lead Levels","Feature Service","The number of children aged 0-6 that are found to either have elevated blood lead levels (10Mg/dL) or lead poisoning (20 Mg/dL) out of the number of children tested within an area in a calendar year. Source: Maryland Department of the Environment, Lead Poisoning Prevention Program Years Available: 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2016, 2017, 2018, 2019","health,  2010,  2011,  2012,  2013,  2014,  2015,  2016,  2017,  2018,  2019","The number of children aged 0-6 that are found to either have elevated blood lead levels (10Mg/dL) or lead poisoning (20 Mg/dL) out of the number of children tested within an area in a calendar year.","","Baltimore Neighborhood Indicators Alliance - Jacob France Institute (bniajfi.org)","","en-us","https://services1.arcgis.com/mVFRs7NF4iFitgbY/arcgis/rest/services/Ebll/FeatureServer","public","none","Baltimore Neighborhood Indicators Alliance","-76.71209692528068,39.197164383281496,-76.52895084597277,39.37256605526499",""
"19dc5c3f594c43c4badfa6cdd231dca2","jacobfrance","Wed, 26 Feb 2020 16:29:34 GMT","Wed, 14 Jul 2021 17:05:09 GMT","Percentage of 5th Grade Students Passing MSA Math","Feature Service","The percentage of students passing M.S.A. exams in reading and mathematics in 3rd, 5th, and 8th grades. Maryland School Assessment (MSA) scores measure the number of students scoring in one of three classifications out of all students enrolled in that grade. Students can either be rated as advanced, proficient, or having basic knowledge of a subject. This indicator includes only those students who have tested as advanced or proficient. Source: Baltimore City Public Schools Years Available: 2009-2010, 2010-2011, 2011-2012, 2012-2013, 2013-2014","education,2010,2011,2012,2013,2014","The percentage of students passing M.S.A. exams in reading and mathematics in 3rd, 5th, and 8th grades. Maryland School Assessment (MSA) scores measure the number of students scoring in one of three classifications out of all students.","","","","en-us","https://services1.arcgis.com/mVFRs7NF4iFitgbY/arcgis/rest/services/Math5/FeatureServer","public","none","Baltimore Neighborhood Indicators Alliance","-76.71209692528068,39.197164383596785,-76.52895092488556,39.37256605526499",""
"650df3da40e245fea4fdd563c61251a9","baltimore_city","Tue, 05 Jul 2022 20:20:46 GMT","Fri, 08 Jul 2022 19:38:13 GMT","Police Department - Baltimore, Maryland Incident Report 7/5/2022","PDF","This document contains police department incident report citywide in the city of Baltimore.","Public Safety,Police,Incident,Department,Report","","","","This work is licensed under a Creative Commons Attribution 3.0 Unported License.",,,"public","CC-BY-3.0","Baltimore City","",""
"702f977e74fd49a5996191d8dcd539c2","jacobfrance","Wed, 26 Feb 2020 16:24:23 GMT","Wed, 14 Jul 2021 17:05:28 GMT","Percentage of 3rd Grade Students Passing MSA Math","Feature Service","The percentage of students passing M.S.A. exams in reading and mathematics in 3rd, 5th, and 8th grades. Maryland School Assessment (MSA) scores measure the number of students scoring in one of three classifications out of all students enrolled in that grade. Students can either be rated as advanced, proficient, or having basic knowledge of a subject. This indicator includes only those students who have tested as advanced or proficient. Source: Baltimore City Public Schools Years Available: 2009-2010, 2010-2011, 2011-2012, 2012-2013, 2013-2014","education,2010,2011,2012,2013","The percentage of students passing M.S.A. exams in reading and mathematics in 3rd, 5th, and 8th grades. Maryland School Assessment (MSA) scores measure the number of students scoring in one of three classifications out of all students enrolled.","","Baltimore Neighborhood Indicators Alliance - Jacob France Institute (bniajfi.org)","","en-us","https://services1.arcgis.com/mVFRs7NF4iFitgbY/arcgis/rest/services/Math3/FeatureServer","public","none","Baltimore Neighborhood Indicators Alliance","-76.71209692528068,39.197164383596785,-76.52895092488556,39.37256605526499",""
"6701f7a993c4450e8590e6c18a268bc6","jacobfrance","Wed, 25 Mar 2020 14:10:04 GMT","Fri, 05 May 2023 20:58:38 GMT","Number of Students Ever Attended 9th - 12th Grade","Feature Service","The number of children who have registered for and attend 9th through 12th grade at a Baltimore City Public School at any point in the school year. Source: Baltimore City Public School System Years Available: 2009-2010, 2010-2011, 2011-2012, 2012-2013, 2013-2014, 2014-2015, 2015-2016, 2016-2017, 2018-2019, 2019-2020, 2020-2021","education,  2010,  2011,  2012,  2013,  2014,  2015,  2016,  2017,  2019,  2020,  2021","The number of children who have registered for and attend 9th through 12th grade at a Baltimore City Public School at any point in the school year.","","Baltimore Neighborhood Indicators Alliance - Jacob France Institute (bniajfi.org)","","en-us","https://services1.arcgis.com/mVFRs7NF4iFitgbY/arcgis/rest/services/Hsattend/FeatureServer","public","none","Baltimore Neighborhood Indicators Alliance","-76.71211981182803,39.196661402311776,-76.52851853422756,39.37260201020414",""
"5b8ae9e76f4240bca52d727092c860ce","baltimore_city","Thu, 27 Apr 2023 17:33:16 GMT","Tue, 09 Jan 2024 17:46:22 GMT","Dashboards & Maps","Hub Page","DO NOT DELETE OR MODIFY THIS ITEM. This item is managed by the ArcGIS Hub application. To make changes to this page, please visit https://baltimore.hub.arcgis.com:/overview/edit.","","","","","","en-us",,"public","none","Baltimore City","",""
"5bd4c3d02f6a45ebaf7be00e49e1e89a","jacobfrance","Thu, 27 Feb 2020 17:32:01 GMT","Mon, 08 Jul 2024 19:43:27 GMT","Percent of Population 5-17 Years old","Feature Service","The percent of persons, out of all persons living in an area, aged 5 to 17 years. Source: U.S. Bureau of the Census, American Community Survey Years Available: 2010, 2011-2015, 2012-2016, 2013-2017, 2014-2018, 2015-2019, 2017-2021, 2018-2022","census","The percent of persons, out of all persons living in an area, aged 5 to 17 years.","","Baltimore Neighborhood Indicators Alliance - Jacob France Institute (bniajfi.org)","","en-us","https://services1.arcgis.com/mVFRs7NF4iFitgbY/arcgis/rest/services/Age18_/FeatureServer","public","none","Baltimore Neighborhood Indicators Alliance","-76.71209692528068,39.197164383281496,-76.52895084597277,39.37256605526499",""
"691d65a5f85640e6aaa46930bd9dc102","baltimore_city","Tue, 26 Sep 2023 19:57:49 GMT","Wed, 04 Sep 2024 12:27:36 GMT","Vacant Building Notices","Feature Service","","Housing & Development,Vacant,Building,Notices,Geographic,Development,Economic,Community","This dataset represents the Vacant Buildings Notices located throughout the City of Baltimore. Data is updated on a daily basis.","","","","en-us","https://egisdata.baltimorecity.gov/egis/rest/services/Housing/DHCD_Open_Baltimore_Datasets/FeatureServer/1","public","none","Baltimore City","1394085.1383544654,566190.8104553074,1445410.8844560534,621353.7664021403",""
"67c9370cf94645c6ab5a116879435164","baltimore_city","Tue, 02 Apr 2024 17:58:00 GMT","Tue, 02 Apr 2024 17:58:00 GMT","Police Department -Baltimore, Maryland Incident Report Week Ending 03/30/2024","PDF","","Police,Public Safety","This document contains citywide crime incident reports from the Baltimore Police Department for the City of Baltimore for the week ending 03/30/2024. For any questions related to this data set please contact the Baltimore Police Department.","","","",,,"public","none","Baltimore City","-76.71479999996633,39.25959999998263,-76.52249999996634,39.34099999998264",""
"72457990cf8144a59acec1f1fbb844a3","baltimore_city","Wed, 22 May 2024 19:08:15 GMT","Fri, 24 May 2024 11:20:58 GMT","Baltimore City Recreation & Parks Asset Finder","Web Mapping Application","This map is fully interactive. Pan around the map by clicking and dragging anywhere in the map pane. Toggle layers on and off in the layers pane by checking or unchecking their respective boxes to view park assets, various boundaries and more!","Baltimore City,Recreation,Park,Asset finder","Interactive map to view park assets, various boundaries and more!","","Baltimore City Department of Recreation and Parks.","","en-us","https://baltimore.maps.arcgis.com/apps/webappviewer/index.html?id=90ddc7e4e3254fbca4c40cf27ca340c9","public","none","Baltimore City","",""
"67a75db644084414b22ee7d16f91c9cc","jacobfrance","Tue, 24 Mar 2020 13:32:15 GMT","Mon, 20 May 2024 13:22:31 GMT","Number of Homes Sold","Feature Service","The total number of residential properties sold in a calendar year. Source: First American Real Estate Solutions (FARES); RBIntel (2022-onward)                     Years Available: 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2022","housing","The total number of residential properties sold in a calendar year.","","Baltimore Neighborhood Indicators Alliance - Jacob France Institute (bniajfi.org)","","en-us","https://services1.arcgis.com/mVFRs7NF4iFitgbY/arcgis/rest/services/Shomes/FeatureServer","public","none","Baltimore Neighborhood Indicators Alliance","-76.71209692528078,39.197164383281454,-76.52895084597277,39.37256605526498",""
"73cd2b974e2c4d629a821ff906eabbd4","baltimore_city","Tue, 01 Aug 2023 16:51:38 GMT","Tue, 01 Aug 2023 16:51:38 GMT","Police Department -Baltimore, Maryland Incident Report Week Ending 07/29/2023","PDF","","Police,Public Safety","This document contains citywide crime incident reports from the Baltimore Police Department  for the City of Baltimore for the week ending 07/29/2023. For any questions related to this data set please contact the Baltimore Police Department","","","",,,"public","none","Baltimore City","-76.71479999997021,39.25959999998464,-76.52249999997024,39.340999999984646",""
"73ea9c5b33ab47dcb34484da0922f289","baltimore_city","Thu, 01 Sep 2022 12:32:48 GMT","Thu, 01 Sep 2022 12:32:48 GMT","Police Department -Baltimore, Maryland Incident Report Week Ending 8/29/2022","PDF","","Public Safety,Crime,Incident,Report,Police","This document contains citywide crime incident reports from the Baltimore Police Department  for the City of Baltimore.","","","",,,"public","none","Baltimore City","",""
"6a3d50cf2db44fc6b6e0810a0040412a","baltimore_citistat","Fri, 04 Mar 2022 14:10:20 GMT","Tue, 15 Mar 2022 20:10:05 GMT","Re: Visualizing Black America","StoryMap","Famed sociologist, writer, and Black rights activist W.E.B. Du Bois fundamentally changed the representation of Black Americans with his exhibition of data visualizations at the 1900 Paris Exposition. Beautiful in design and powerful in content, these data portraits make visible a wide spectrum of African American culture, from advances in education to the lingering effects of slavery. They convey a literal and figurative representation of what he famously referred to as the color line. The plates were collected in the book W.E.B. Du Bois Data Portraits: Visualizing Black America. To celebrate Black History Month in February of 2022, the Baltimore Mayor’s Office of Performance and Innovation (OPI) teamed up with other City analysts to build a library of data visualizations inspired by W.E.B. Du Bois. Our goal was to learn from his team’s work, use modern data, and tell a present-day story about Blackness in America.","blog","Famed sociologist, writer, and Black rights activist W.E.B. Du Bois fundamentally changed the representation of Black Americans with his exhibition of data visualizations at the 1900 Paris Exposition. To celebrate Black History Month in February of 2022, the Baltimore Mayor’s Office of Performance and Innovation (OPI) teamed up with other City analysts to build a library of data visualizations inspired by W.E.B. Du Bois. Inside are the data visualizations and the written entries from each of the data analysts who participated in this project. ","","","","en-us","https://storymaps.arcgis.com/stories/6a3d50cf2db44fc6b6e0810a0040412a","public","none","Baltimore City","",""
"79bf303af48c436d9e2181f61258320c","baltimore_city","Wed, 01 Mar 2023 14:03:28 GMT","Wed, 01 Mar 2023 14:03:28 GMT","Police Department -Baltimore, Maryland Incident Report Week Ending 02/25/2023","PDF","","Crime","This document contains citywide crime incident reports from the Baltimore Police Department  for the City of Baltimore for the week ending 02/18/2023. For any questions related to this data set please contact the Baltimore Police Department","","","",,,"public","none","Baltimore City","-76.7147999999715,39.25959999998531,-76.52249999997153,39.340999999985314",""
"90186348b9984b5ba97f5169235a4bfc","jacobfrance","Tue, 24 Mar 2020 18:26:52 GMT","Fri, 16 Feb 2024 14:35:38 GMT","Percent of Businesses that are 1 Year old or less","Feature Service","The percentage of businesses (both for-profit and non-profit) that report their establishment as being one year old or less. The age of the business is determined by the year that the first year they appeared in the InfoUSA database. Source: InfoUSA Years Available: 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021","workforce,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,business,2021","The percentage of businesses (both for-profit and non-profit) that report their establishment as being one year old or less. The age of the business is determined by the year that the first year they appeared in the InfoUSA database.","","Baltimore Neighborhood Indicators Alliance - Jacob France Institute (bniajfi.org)","","en-us","https://services1.arcgis.com/mVFRs7NF4iFitgbY/arcgis/rest/services/Biz1_/FeatureServer","public","none","Baltimore Neighborhood Indicators Alliance","-76.71209692410451,39.197163713629166,-76.52878326758561,39.372566055262084",""
"759c4bd6c394478ca7db2a09e20bdd1e","baltimore_city","Tue, 05 Oct 2021 17:04:49 GMT","Tue, 29 Mar 2022 14:16:43 GMT","Police Department - Baltimore, Maryland Incident Report 10/5/2021","PDF","This document contains police department incident report citywide in the city of Baltimore.","Public Safety,Police,Department,Report,Incident","","","","",,,"public","none","Baltimore City","-8539852.472304652,4758925.557563297,-8518445.734225107,4770635.271085186",""
"68a1136acff444bba6c93e845dfc00e1","baltimore_city","Mon, 26 Feb 2024 15:35:11 GMT","Wed, 26 Jun 2024 22:16:33 GMT","311 Customer Service Requests 2024","Feature Service","This dataset represents the 311 call for service requests for the current 2024 calendar year which includes service request types and status. This dataset is updated daily.","311,Call,Customer Service,2024","This dataset represents the 311 call for service requests for the current 2024 calendar year which includes service request types and status. This dataset is updated daily.","","","","en-us","https://services1.arcgis.com/UWYHeuuJISiGmgXx/arcgis/rest/services/311_Customer_Service_Requests_2024/FeatureServer","public","none","Baltimore City","-76.86986566999997,39.19924407000008,-76.34623633999996,39.71353713000008",""
"71df589c744440e49d67335124ee7c6b","jacobfrance","Wed, 26 Feb 2020 16:35:10 GMT","Wed, 14 Jul 2021 17:04:41 GMT","Percentage of 8th Grade Students Passing MSA Math","Feature Service","The percentage of students passing M.S.A. exams in reading and mathematics in 3rd, 5th, and 8th grades. Maryland School Assessment (MSA) scores measure the number of students scoring in one of three classifications out of all students enrolled in that grade. Students can either be rated as advanced, proficient, or having basic knowledge of a subject. This indicator includes only those students who have tested as advanced or proficient. Source: Baltimore City Public Schools Years Available: 2009-2010, 2010-2011, 2011-2012, 2012-2013, 2013-2014","education,2010,2011,2012,2013,2014","The percentage of students passing M.S.A. exams in reading and mathematics in 3rd, 5th, and 8th grades. Maryland School Assessment (MSA) scores measure the number of students scoring in one of three classifications out of all students enrolled.","","Baltimore Neighborhood Indicators Alliance - Jacob France Institute (bniajfi.org)","","en-us","https://services1.arcgis.com/mVFRs7NF4iFitgbY/arcgis/rest/services/Math8/FeatureServer","public","none","Baltimore Neighborhood Indicators Alliance","-76.71209692528068,39.197164383596785,-76.52895092488556,39.37256605526499",""
"6f7205fef6ff4c0792fbae3a72e25e49","jacobfrance","Wed, 18 Mar 2020 16:43:25 GMT","Wed, 14 Jul 2021 16:28:40 GMT","Percent of Births Where the Mother Received Early Prenatal Care (First Trimester)","Feature Service","The percentage of births where the mother received prenatal care during the first trimester of the pregnancy in a calendar year out of all births within an area. This information is calculated by the Vital Statistics registration information collected from each live birth. Source: Maryland Department of Vital Statistics Years Available: 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019","health, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019","The percentage of births where the mother received prenatal care during the first trimester of the pregnancy in a calendar year out of all births within an area.","","Baltimore Neighborhood Indicators Alliance - Jacob France Institute (bniajfi.org)","","en-us","https://services1.arcgis.com/mVFRs7NF4iFitgbY/arcgis/rest/services/Prenatal/FeatureServer","public","none","Baltimore Neighborhood Indicators Alliance","-76.71209692528068,39.197164383281496,-76.52895084597277,39.37256605526499",""
"90dc6e0111c542d395ebe1b87a973e2b","baltimore_city","Thu, 21 Oct 2021 13:22:35 GMT","Thu, 21 Oct 2021 16:20:29 GMT","Police Department - Baltimore, Maryland Incident Report 10/21/2021","PDF","This document contains police department incident report citywide in the city of Baltimore.","Police,Public Safety,Incident,Department,Report","This document contains police department incident report citywide in the city of Baltimore.
","","","",,,"public","none","Baltimore City","-8539852.472304652,4758925.557563297,-8518445.734225107,4770635.271085186",""
"7919e8c9b8db46f295cd839c24d408cc","jacobfrance","Wed, 18 Mar 2020 15:43:10 GMT","Wed, 14 Jul 2021 16:26:52 GMT","Percent of Babies Born with a Satisfactory Birth Weight","Feature Service","The percentage of children born with a birth weight of at least 5 pounds out of all births in the area. Source: Maryland Department of Vital Statistics Years Available: 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019","health, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019","The percentage of children born with a birth weight of at least 5 pounds out of all births in the area.","","Baltimore Neighborhood Indicators Alliance - Jacob France Institute (bniajfi.org)","","en-us","https://services1.arcgis.com/mVFRs7NF4iFitgbY/arcgis/rest/services/Birthwt/FeatureServer","public","none","Baltimore Neighborhood Indicators Alliance","-76.71209692528068,39.197164383281496,-76.52895084597277,39.37256605526499",""
